gia_ban,log_gia_ban,dien_tich_m2,log_dien_tich,quan_huyen,phuong,ten_duong,loai_hinh,so_phong_ngu,so_tang,so_wc,mat_tien_m,rong_hem_m,mat_do_xay,la_hem,la_mat_tien,co_so_hong,co_noi_that,oto_vao,gan_truong_cho,chinh_chu,co_tt_phong_ngu,co_tt_mat_tien,nguon_du_lieu,tieu_de_sach,mo_ta_sach,url
6800.0,8.824677891164198,80.0,4.382026634673881,Quận 6,An Lạc,Khong_ro,Nhà riêng,3.0,2.0,2.0,-1.0,-1.0,160.0,1,0,1,0,1,1,0,1,0,cafeland,Bán nhà riêng: NHÀ ĐẸP AN DƯƠNG VƯƠNG – 5x16m – CHỈ  <SO>  – HẺM XE HƠI – SÁT,"Bán nhà riêng An Lạc, TP. Hồ Chí Minh NHÀ ĐẸP AN DƯƠNG VƯƠNG – 5x16m – CHỈ  <SO>  – HẺM XE HƠI – SÁT QUẬN 6, QUẬN 8 Thông tin nổi bật: Diện tích: 5 x 16m ( <SO> ) G.iá: 6.8 T.ỷ Kết cấu 2 tầng BTCT, gồm 3 phòng ngủ – 2 WC. Có 1 phòng ngủ tầng trệt, thuận tiện cho người lớn tuổi Hẻm xe hơi đỗ cửa, hẻm 1 sẹt thẳng một trục. Vị trí đẹp trên An Dương Vương, phường An Lạc, quận Bình Tân, sát Quận 6 và Quận 8, vài bước ra chợ. Sổ hồng riêng, pháp lý chuẩn, cất két, công chứng ngay. Liên hệ Ngay Thanh Bình để xem nhà thực tế. Căn đẹp, diện tích rộng 5x16m, vị trí thuận tiện, giá chỉ  <SO> . Giá : 6.800.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-nha-dep-an-duong-vuong-5x16m-chi-68-ty-hem-xe-hoi-sat-3169900.html
7600.0,8.935903526274423,80.0,4.382026634673881,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,5.0,4.0,5.0,-1.0,-1.0,320.0,1,0,1,0,1,1,0,1,0,cafeland,Bán nhà riêng: Nhà Đẹp An Lạc – Phòng Master Tầng Trệt – 5PN – Pháp Lý Chuẩn!,"Bán nhà riêng An Lạc, TP. Hồ Chí Minh NHÀ ĐẸP AN LẠC – 4 TẦNG + SÂN THƯỢNG – 5 PHÒNG NGỦ – HẺM XE HƠI TRÁNH – SẴN SÀNG BÀN GIAO NGAY Nếu quý khách đang tìm kiếm một căn nhà rộng rãi, pháp lý rõ ràng, phù hợp cho gia đình nhiều thế hệ, đây là lựa chọn rất đáng cân nhắc. Diện tích: 4m × 20m – Công nhận đủ  <SO> . Kết cấu nhà: 1 trệt + 2 lầu + sân thượng. 5 phòng ngủ – 5 WC. Có 1 phòng ngủ master tại tầng trệt, thuận tiện cho người lớn tuổi hoặc sử dụng làm phòng làm việc riêng. Không gian bố trí hợp lý, rộng rãi, có thể dọn vào ở ngay. Hẻm xe hơi tránh nhau, khu dân cư văn minh, an ninh và yên tĩnh. Vị trí tại phường An Lạc: ️ Kết nối nhanh đến Đại lộ Võ Văn Kiệt và Quốc lộ 1A. ️ Chỉ vài phút di chuyển đến Bến xe Miền Tây, Aeon Mall Bình Tân, bệnh viện, trường học và chợ. ️ Khu vực có tốc độ phát triển tốt, tiềm năng tăng giá bền vững theo hạ tầng. Phù hợp để an cư lâu dài, làm văn phòng, cho thuê hoặc đầu tư giữ tài sản. Liên hệ ngay: Thanh Bình để xem nhà thực tế và trao đổi trực tiếp với chủ. Giá : 7.600.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-nha-dep-an-lac-phong-master-tang-tret-5pn-phap-ly-chuan-3169897.html
7600.0,8.935903526274423,76.0,4.330733340286331,Quận 6,Khong_ro,Khong_ro,Nhà riêng,3.0,3.0,3.0,-1.0,-1.0,228.0,0,1,0,0,0,1,0,1,0,cafeland,Bán nhà riêng: Bán Nhà riêng  <SO>  có sẵn  <SO>  thổ cư giá  <SO>  tại - Chọn - Ph,"Bán nhà riêng An Lạc, TP. Hồ Chí Minh MẶT PHỐ KHU PHÂN LÔ TÊN LỬA – NHÀ MỚI HOÀN CÔNG ĐỦ – VỪA Ở VỪA KINH DOANH – CHỈ NHỈNH  <SO> ! Cơ hội hiếm sở hữu nhà mặt phố tại khu Tên Lửa – vị trí đẹp, kinh doanh sầm uất, giá cực tốt. Thông tin nổi bật: Diện tích: 4 x 18.5m ( <SO> ) Kết cấu: 3 tầng mới, hoàn công đầy đủ. 3 phòng ngủ, công năng tối ưu. Tầng trệt rộng suốt, cực phù hợp mở spa, phòng khám, văn phòng công ty, showroom hoặc kinh doanh đa ngành. Vị trí vàng: ️ Ngay cạnh chợ, dân cư đông đúc. ️ Đối diện Bến xe Miền Tây. ️ Giáp Quận 6, kết nối nhanh các quận trung tâm. ️ Chỉ vài phút đến Aeon Mall Tên Lửa, bệnh viện, trường học và đầy đủ tiện ích. G.iá chỉ: 7.6 T.ỷ (còn thương lượng mạnh cho khách thiện chí). ️ Liên hệ ngay: Thanh Bình để xem nhà và chốt giá đẹp trước khi chủ đổi ý! Giá : 7.600.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-rieng-76m2-co-san-76-m2-tho-cu-gia-76-ty-tai-chon-ph-3169895.html
5790.0,8.663887570567042,90.0,4.499809670330265,Quận 1,An Lạc,Khong_ro,Đất,3.0,1.0,3.0,5.0,-1.0,90.0,0,0,1,0,0,0,0,0,1,cafeland,Bán đất thổ cư: Quỹ đất ngang 5m gần Võ Văn Kiệt ngày càng khan hiếm – cơ hội dà,"Bán đất thổ cư An Lạc, TP. Hồ Chí Minh ĐẤT ĐẸP AN LẠC – NGAY VÕ VĂN KIỆT – NGANG 5M HIẾM CÓ Diện tích chuẩn đẹp: 5m x 18m ( <SO> ) Full thổ cư, xây dựng tự do Sổ hồng riêng, pháp lý chuẩn, công chứng ngay Đất vuông vức, không lỗi phong thủy Khu dân cư hiện hữu, an ninh, dân trí cao Vị trí đắc địa: Ngay trục Võ Văn Kiệt, phường An Lạc, di chuyển nhanh về trung tâm Quận 1, Quận 5, Quận 6 và khu Tên Lửa. Thích hợp xây nhà phố cao cấp, căn hộ dịch vụ hoặc đầu tư giữ tài sản sinh lời lâu dài. Giá tốt – thương lượng trực tiếp chủ. ️ Liên hệ ngay Thanh Bình để xem đất thực tế. Quỹ đất ngang 5m gần Võ Văn Kiệt ngày càng khan hiếm – cơ hội dành cho khách mua ở và nhà đầu tư nhanh tay! Giá : 5.790.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-dat-tho-cu-quy-dat-ngang-5m-gan-vo-van-kiet-ngay-cang-khan-hiem-co-hoi-da-3169903.html
5700.0,8.648221453822641,45.0,3.8066624897703196,Quận 6,An Lạc,Khong_ro,Nhà riêng,3.0,3.0,3.0,4.5,-1.0,135.0,1,0,1,0,1,1,0,1,1,cafeland,Bán nhà riêng: Bán Nhà riêng  <SO>  thổ cư giá  <SO>  tại Kinh Dương Vương Phường,"Bán nhà riêng An Lạc, TP. Hồ Chí Minh HẺM Ô TÔ KINH DƯƠNG VƯƠNG P.An Lạc – NHÀ 3 TẦNG – NGANG 4.5M – 3PN + 3WC VỊ TRÍ ĐẸP – NHÀ ĐẸP – CÔNG NĂNG ĐẦY ĐỦ – DỄ Ở, DỄ ĐẦU TƯ! Vị trí: Hẻm ô tô Kinh Dương Vương, P. An Lạc, Bình Tân. Kết nối nhanh Võ Văn Kiệt, An Dương Vương, Quận 6 và các khu vực trung tâm. Kết cấu: 4.5 x 10m – 3 tầng kiên cố • 3 phòng ngủ • 3 WC • Không gian rộng rãi, bố trí hợp lý • Hẻm ô tô thuận tiện ra vào ️ Tiện ích: Gần chợ, trường học, siêu thị, ngân hàng và đầy đủ tiện ích phục vụ cuộc sống. Dân trí: Khu dân cư hiện hữu, an ninh, yên tĩnh, hàng xóm thân thiện. Pháp lý: Sổ hồng riêng, pháp lý rõ ràng. Liên hệ NHÀ ĐẤT THANH BÌNH – Xem nhà trực tiếp, hỗ trợ tận tâm. Căn nhà phù hợp cho gia đình cần không gian sống rộng rãi, vị trí thuận tiện và giá trị sử dụng lâu dài! Giá : 5.700.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-rieng-45-m2-tho-cu-gia-57-ty-tai-kinh-duong-vuong-phuong-3169908.html
7600.0,8.935903526274423,82.0,4.406719247264253,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,4.0,2.0,4.0,-1.0,-1.0,164.0,0,1,1,0,0,0,0,1,0,cafeland,Bán nhà riêng: Sợ Mua Nhà Vướng Pháp Lý? Căn Này Sổ Hồng Riêng – Hoàn Công Đầy Đ,"Bán nhà riêng An Lạc, TP. Hồ Chí Minh MẶT TIỀN KINH DOANH - NGAY CỔNG CHUNG CƯ LÊ THÀNH AN LẠC -MC015 Bạn đang tìm một căn nhà vừa ở, vừa kinh doanh, vừa giữ tài sản tăng giá? Đừng bỏ lỡ cơ hội này! Thông tin căn nhà: Mặt tiền Đường số X - KDC Lê Thành, An Lạc, Bình Tân. Diện tích: 4.6 x 18m ( <SO> ). Kết cấu: 1 trệt 2 lầu, 4PN - 4WC - sân thượng - ban công rộng. Thiết kế thông thoáng, đón nắng gió tự nhiên. Sổ hồng hoàn công, công chứng ngay. Điểm nổi bật: ️ Ngay cổng chung cư Lê Thành, lượng khách cực đông. ️ Kinh doanh đa ngành: Spa, salon, cà phê, văn phòng, cửa hàng... ️ Khu dân cư hiện hữu, tiềm năng tăng giá cao. ️ G.iá chỉ 7.6 T.ỷ, còn thương lượng với khách thiện chí. Liên hệ xem nhà ngay: Thanh Bình Nhanh tay trước khi chủ nhà chốt với khách khác! Nhà đẹp - Vị trí hiếm - Giá tốt không chờ người đến sau. Giá : 7.600.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-so-mua-nha-vuong-phap-ly-can-nay-so-hong-rieng-hoan-cong-day-d-3169985.html
8350.0,9.030016817844901,28.0,3.332204510175204,Quận 4,Khong_ro,Khong_ro,Nhà riêng,2.0,2.0,3.0,4.0,-1.0,56.0,0,1,0,0,0,0,0,1,1,cafeland,Bán nhà riêng: BÁN NHÀ 2 PHÒNG NGỦ MẶT TIỀN ĐƯỜNG SỐ QUẬN 4,"Bán nhà riêng Khánh Hội, TP. Hồ Chí Minh NHÀ MẶT TIỀN ĐƯỜNG SỐ – NHÀ MỚI ĐẸP, VÀO Ở LIỀN Mặt tiền đường số, vị trí đẹp Ngang 4m × dài 7m công nhận 28m ️ Kết cấu: 1 trệt + 2 lầu + sân thượng ️ 2 phòng ngủ | 3 WC ️ 1 phòng khách, thiết kế hiện đại, nhà mới đẹp. Dọn vào ở ngay – không cần sửa chữa! Giá chào bán:  <SO>  Liên hệ 0978 022 791 NHÂN CHUYÊN NHẬN KÝ GỬI MUA BÁN & CHO THUÊ BĐS QUẬN 4 #nhannhaphoquan4 Giá : 8.350.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-2-phong-ngu-mat-tien-duong-so-quan-4-3169988.html
5500.0,8.612503371220562,86.0,4.454347296253507,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,3.0,1.0,3.0,-1.0,6.0,86.0,1,0,1,0,1,1,0,0,0,cafeland,"Bán nhà riêng: Bán nhà đường số 10 Bình Hưng Hòa B Bình Tân, dt  <SO>  hẻm xe hơi","Bán nhà riêng Bình Tân, TP. Hồ Chí Minh Bán nhà đường số 10 Bình Hưng Hòa B Bình Tân, dt  <SO>  hẻm xe hơi thông Dtsd  <SO>  , đúc BTCT có phòng trệt cho người ca.o tuổi Vị trí đẹp hẻm 6m thông thoán.g kết nối Trạm thu phí - lk56 xq chợ , trường họ.c các cấp...phù hợp làm kho , vp Cty onlin.e hoặc cho thuê tạo dòng tiề.n... Sổ hồng riêng hoàn công đủ Liên hệ: Lợi Lê - 0899 292 139Gọi ngay Giá : 5.500.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-duong-so-10-binh-hung-hoa-b-binh-tan-dt-86m2-hem-xe-hoi-3169998.html
7700.0,8.948975607841776,74.0,4.30406509320417,Quận Tân Bình,Khong_ro,Khong_ro,Nhà riêng,3.0,2.0,3.0,-1.0,-1.0,148.0,0,0,1,0,0,1,0,1,0,cafeland,Bán nhà riêng:  <SO>  - GẦN CHỢ TÂN BÌNH - LẠC LONG QUÂN - SẴN NGUỒN THU  <SO> /TH -,"Bán nhà riêng Bảy Hiền, TP. Hồ Chí Minh DT: 4.3 ×17m xây 2 tầng - Đang cho thuê  <SO> /th + Vị Trí : Lạc Long Quân , Lý Thường Kiệt, Ngã Tư Bảy Hiền, Chợ Tân Bình …. + Kết cấu : Nhà 2 tầng có 3pn, 2vs , đang cho thuê làm may mặc có sẵn dòng tiền. phù hợp để mua xây mới làm theo ý thích, khu vực có thể kinh doanh nhiều ngành nghề….. + Sổ hồng riêng, Chủ cất két mua bán nhanh Giá : 7.700.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-74m2-gan-cho-tan-binh-lac-long-quan-san-nguon-thu-15trth-3170011.html
12500.0,9.433483923290392,63.0,4.143134726391533,Quận Tân Bình,Khong_ro,Khong_ro,Nhà riêng,4.0,4.0,4.0,4.4,-1.0,252.0,1,0,1,0,1,1,0,1,1,cafeland,Bán nhà riêng: NHÀ ĐẸP - HXH TRÁNH NHAU - ĐỐI DIỆN AEON MALL -  <SO>  - 4 TẦNG - B,"Bán nhà riêng Bờ Bao Tân Thắng, Tân Sơn Nhì, TP. Hồ Chí Minh NHÀ ĐẸP - HXH TRÁNH NHAU - ĐỐI DIỆN AEON MALL -  <SO>  - 4 TẦNG - BỜ BAO TÂN THẮNG Diện tích:  <SO>  x 4 tầng - ngang 4.4m x dài 15.8 Kết cấu 4 tầng kiên cố, công năng 4 phòng ngủ, phù hợp gia đình nhiều thế hệ. Đường trước nhà rộng, 2 xe hơi tránh nhau thoải mái, hẻm thông thoáng. Vị trí: Hẻm 139 Bờ Bao Tân Thắng, đối diện AEON Mall Tân Phú, xung quanh đầy đủ nhà hàng, quán ăn, cửa hàng tiện lợi, khu vui chơi giải trí và trường học. Kết nối nhanh Tân Thắng - Lê Trọng Tấn - Tân Hương - Gò Dầu, di chuyển thuận tiện các khu vực lân cận. Sổ hồng riêng, pháp lý chuẩn, công chứng ngay. Chỉ  <SO>  500 LH. 0989010158 Nhà Bờ Bao Tân Thắng - Nhà Tân Thắng - Nhà Lê Trọng Tấn - Nhà Tân Hương - Nhà Gò Dầu - Nhà AEON Mall Tân Phú - Nhà Tân Phú - Nhà Tân Bình - Nhà Đầm Sen - Nhà khu vực Bờ Bao Tân Thắng Giá : 12.500.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-nha-dep-hxh-tranh-nhau-doi-dien-aeon-mall-63m2-4-tang-b-3170039.html
8500.0,9.047821442478408,56.0,4.02535169073515,Quận Tân Bình,15 Tân Bình,Khong_ro,Nhà riêng,4.0,5.0,6.0,-1.0,8.0,280.0,1,0,1,1,1,1,0,1,0,cafeland,"Bán nhà riêng: HXH 8m an ninh Trần Thị Trọng,  <SO> , 4x14, 5 tầng, 4PN, full NT,","Bán nhà riêng Cống Lở, Tân Sơn, TP. Hồ Chí Minh NHÀ 5 TẦNG BTCT HXH 8M VỈA HÈ TRẦN THỊ TRỌNG – TÂN BÌNH – 4PN – TẶNG FULL NT – ĐANG CHO THUÊ  <SO> /THÁNG –  <SO>  Hẻm nhựa 8m có vỉa hè thông thoáng, khu phân lô VIP Tân Bình, 5 tầng BTCT kiên cố với  <SO>  sàn, tặng full nội thất và đang cho thuê  <SO> /tháng – sang tay là hưởng ngay dòng tiền, không cần tìm khách. Diện tích:  <SO>  (4x14m) – Tổng sàn sử dụng  <SO> , sổ hồng A4 riêng, hoàn công đầy đủ, công chứng ngay Kết cấu: 5 tầng BTCT kiên cố (trệt + lửng + 2 lầu + sân thượng trước sau) – 4PN, 6WC, PK, bếp, phòng thờ, sân phơi, ban công, giếng trời Nội thất: Tặng toàn bộ cho chủ mới – dọn vào ở ngay hoặc tiếp tục cho thuê Dòng tiền: Đang cho thuê  <SO> /tháng – thu nhập ổn định ngay khi nhận bàn giao Hẻm: Nhựa 8m có vỉa hè, xe hơi vào nhà – khu dân trí cao, an ninh, yên tĩnh Vị trí: Trần Thị Trọng, P.15 Tân Bình – giáp Phạm Văn Bạch, Tân Sơn, gần trường học, chợ, siêu thị  <SO>  sàn trong  <SO>  đất, 5 tầng BTCT có giếng trời, tặng full nội thất, đang có thuê  <SO>  – đây là tài sản vừa đủ tiện nghi để ở đẳng cấp, vừa có dòng tiền ổn định cho nhà đầu tư. Khu phân lô Tân Bình luôn giữ giá tốt theo thời gian. GIÁ BÁN:  <SO>  (bớt lộc cho khách thiện chí) Thông tin chuẩn – Giá thật – Kết nối thẳng chủ nhà. Quỹ hàng còn nhiều, anh chị cứ nhắn Tuấn 0914 648 319 để được tư vấn ngay! ""Một cuộc gặp – Một căn nhà – Trọn niềm tin"" Giá : 8.500.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-hxh-8m-an-ninh-tran-thi-trong-56m2-4x14-5-tang-4pn-full-nt-3170025.html
11800.0,9.375854810453756,110.0,4.700480365792417,Quận Tân Bình,Khong_ro,Khong_ro,Nhà riêng,3.0,1.0,3.0,4.6,-1.0,110.0,0,1,1,0,0,0,0,0,1,cafeland,Bán nhà riêng: NHÀ MTKD - NGANG 4.6M -  <SO>  - 6 PHÒNG - DÒNG TIỀN  <SO> /THÁNG -,"Bán nhà riêng Cầu Xéo, Tân Sơn Nhì, TP. Hồ Chí Minh NHÀ MTKD - NGANG 4.6M -  <SO>  - 6 PHÒNG - DÒNG TIỀN  <SO> /THÁNG - CẦU XÉO Diện tích:  <SO>  x 1 tầng - ngang 4.6m x dài 31.9m - 1 kiot - 6 phòng - WC riêng từng phòng Hiện trạng gồm 1 kiot tạo dòng tiền  <SO> /tháng và 6 phòng, tổng dòng tiền khoảng  <SO> /tháng. Vị trí: Mặt tiền kinh doanh Cầu Xéo, khu vực kinh doanh sầm uất, kết nối nhanh Tân Kỳ Tân Quý - Gò Dầu - Tân Quý - Lê Trọng Tấn - Độc Lập, tiện ích xung quanh đầy đủ. Sổ hồng riêng, pháp lý chuẩn, công chứng ngay. Chỉ  <SO>  800 LH. 0989 010 158 Sinh Trần Chuyên nhà phố Sài Gòn Nhà Cầu Xéo - Nhà Tân Kỳ Tân Quý - Nhà Gò Dầu - Nhà Tân Quý - Nhà Lê Trọng Tấn - Nhà Độc Lập - Nhà Tân Hương - Nhà Tân Phú - Nhà Tân Bình - Nhà dòng tiền Giá : 11.800.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-nha-mtkd-ngang-46m-110m2-6-phong-dong-tien-27trthang-3170037.html
9600.0,9.169518377455928,85.0,4.442651256490317,Quận Tân Bình,Khong_ro,Khong_ro,Nhà riêng,3.0,2.0,3.0,4.4,-1.0,170.0,1,0,1,0,1,0,0,0,1,cafeland,Bán nhà riêng: NHÀ ĐẸP KHU VIP GÒ DẦU – HẺM XE HƠI TRÁNH – KINH DOANH TỐT – CHỈ,"Bán nhà riêng Gò Dầu, Phú Thọ Hòa, TP. Hồ Chí Minh Diện tích:  <SO>  x 2 tầng - ngang 4.4m x dài 20.9m Nhà phù hợp ở kết hợp làm văn phòng, spa, showroom, cửa hàng hoặc kinh doanh online. Khu dân cư đồng bộ, an ninh, dân trí cao, hàng xóm thân thiện. Vị trí: Hẻm 33 Gò Dầu, đường xe hơi tránh nhau, thông thoáng, ô tô đậu trước nhà. Kết nối nhanh Tân Kỳ Tân Quý - Lũy Bán Bích - Thoại Ngọc Hầu - AEON Mall Tân Phú, chỉ vài phút đến nhiều tiện ích. Sổ hồng riêng, pháp lý chuẩn, công chứng ngay. Chỉ  <SO>  600 LH. 0989 010 158 Sinh Trần Chuyên nhà phố Sài Gòn Nhà Gò Dầu - Nhà Tân Kỳ Tân Quý - Nhà Lũy Bán Bích - Nhà Thoại Ngọc Hầu - Nhà AEON Mall Tân Phú - Nhà Tân Quý - Nhà Tân Hương - Nhà Tân Phú - Nhà Tân Bình - Nhà khu vực Gò Dầu Giá : 9.600.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-nha-dep-khu-vip-go-dau-hem-xe-hoi-tranh-kinh-doanh-tot-chi-3170035.html
27000.0,10.203592144986466,150.0,5.0106352940962555,Quận Tân Bình,Khong_ro,Cộng Hoà Tân Bình,Nhà riêng,6.0,4.0,6.0,-1.0,-1.0,600.0,0,1,1,0,0,0,0,1,0,cafeland,Bán nhà riêng: Bán Nhà 4 Tầng đường Cộng Hoà Tân Bình,"Bán nhà riêng Cộng Hòa, Tân Bình, TP. Hồ Chí Minh NHÀ 4 TẦNG MẶT TIỀN CỘNG HÒA TÂN BÌNH DT 4×37m³ 6pn 6wc + mặt bằng kD đỉnh vị trí siêu vàng không kẹt xe như trước. Dòng tiền khai thác cao  <SO> / tháng , thích hợp mở vp cty CHDV buiding.... Giá  <SO>  Sổ hồng Công chứng nhanh Gọi Mr Cảnh xem trực tiếp Giá : 27.000.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-4-tang-duong-cong-hoa-tan-binh-3170027.html
9500.0,9.159047077588632,77.0,4.343805421853684,Quận Tân Bình,Khong_ro,Khong_ro,Nhà riêng,2.0,5.0,2.0,4.4,-1.0,385.0,0,1,1,0,0,0,0,1,1,cafeland,Bán nhà riêng: MẶT TIỀN DƯƠNG VĂN DƯƠNG – DÂN TRÍ TUYỆT VỜI – DÒNG TIỀN  <SO> /THÁ,"Bán nhà riêng Tân Sơn Nhì, TP. Hồ Chí Minh NHÀ ĐẸP - MTKD - 5 TẦNG - NGANG 4.4M -  <SO>  - DƯƠNG VĂN DƯƠNG Vị trí: Mặt tiền kinh doanh Dương Văn Dương, kết nối nhanh Gò Dầu - Tân Kỳ Tân Quý, khoảng 5 phút tới AEON Mall Tân Phú, giáp Tân Bình, khu vực thuận tiện kinh doanh và di chuyển. - Diện tích:  <SO>  x 5 tầng - ngang 4.4m x dài 20.9m - 5 phòng - có thể cải tạo thêm 2 PN - Nhà 5 tầng, công năng linh hoạt, hiện đang khai thác 5 phòng, dòng tiền ổn định khoảng  <SO> /tháng, có thể tối ưu thêm công năng. Sổ hồng riêng, pháp lý chuẩn, công chứng ngay. Chỉ  <SO>  500 (TL với khách thiện chí) LH. 0989 010 158 Sinh Trần Chuyên nhà phố Sài Gòn Nhà Dương Văn Dương - Nhà Gò Dầu - Nhà Tân Kỳ Tân Quý - Nhà Tân Quý - Nhà Lê Trọng Tấn - Nhà Lũy Bán Bích - Nhà AEON Mall Tân Phú - Nhà Tân Phú - Nhà Tân Bình - Nhà dòng tiền Giá : 9.500.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-mat-tien-duong-van-duong-dan-tri-tuyet-voi-dong-tien-30trtha-3170034.html
5200.0,8.556413904569519,44.0,3.784189633918261,Quận Tân Phú,Khong_ro,Khong_ro,Nhà riêng,3.0,2.0,3.0,-1.0,-1.0,88.0,0,0,0,0,1,0,0,0,0,cafeland,"Bán nhà riêng: Nhà 2 tầng xe hơi đổ cửa,  <SO>  ngay Aeon Tân Phú chỉ 5Đ nhỏ","Bán nhà riêng Tây Thạnh, TP. Hồ Chí Minh Nhà 2 tầng xe hơi đổ cửa,  <SO>  ngay Aeon Tân Phú chỉ 5Đ nhỏ Giá : 5.200.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-nha-2-tang-xe-hoi-do-cua-44m2-ngay-aeon-tan-phu-chi-5d-nho-3170029.html
11800.0,9.375854810453756,122.0,4.804021044733257,Quận Tân Phú,Tân Quý,Cầu Xéo,Nhà riêng,3.0,1.0,3.0,4.2,-1.0,122.0,0,1,1,0,0,0,0,0,1,cafeland,"Bán nhà riêng: Bán Nhà Mặt Tiền Kinh Doanh Đường Cầu Xéo - Tân Phú, Dòng Tiền 27","Bán nhà riêng Tân Sơn Nhì, TP. Hồ Chí Minh Bán Nhà Mặt Tiền Kinh Doanh Đường Cầu Xéo - Dòng Tiền  <SO> /Tháng - Sổ Hồng Hoàn Công đủ Cần bán gấp nhà mặt tiền kinh doanh sầm uất tại 35D Cầu Xéo, Quận Tân Phú. Thông tin chi tiết: • Vị trí: Mặt tiền đường Cầu Xéo, P. Tân Quý, Q. Tân Phú, đường hiện hữu 14m (Có lề 3m) • Diện tích:  <SO>  công nhận, hiện trạng  <SO> . Ngang 4.2m • Hướng: Tây • Giá:  <SO>  còn thương lượng • Pháp lý: Sổ hồng riêng, đã hoàn công, pháp lý chuẩn, công chứng ngay Giá trị đầu tư - An tâm dòng tiền 2026: Nhà đang có thu nhập ổn định  <SO> /tháng, không lo trống: • 01 Kiot mặt tiền: cho thuê  <SO> /tháng • 06 Phòng trọ: cho thuê  <SO> /phòng/tháng Vị trí kinh doanh buôn bán sầm uất, nhu cầu thuê luôn cao, thích hợp vừa ở vừa cho thuê hoặc đầu tư giữ tài sản lâu dài. Kết cấu: Nhà cấp 4 có gác, xây kiên cố. Mỗi phòng trọ đều có cửa sổ và WC riêng, thông thoáng. Kiot có cửa sau bên hông rất tiện lợi. #BánNhàTânPhú #BánNhàMặtTiềnCầuXéo #NhàDòngTiền #NhàChoThuêTânPhú #BĐSDòngTiền2026 #MặtTiềnKinhDoanh Giá : 11.800.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-mat-tien-kinh-doanh-duong-cau-xeo-tan-phu-dong-tien-27-3170040.html
6700.0,8.809862805379057,52.0,3.9512437185814275,Quận 11,Khong_ro,Vườn Lài Thông Ra Tân Hương,Nhà riêng,4.0,3.0,4.0,-1.0,-1.0,156.0,1,0,0,0,1,1,0,1,0,cafeland,Bán nhà riêng: Hàng Hiếm Tân Phú - Nhà 4x13m Hẻm Xe Hơi Thông Vườn Lài - Tân Hươ,"Bán nhà riêng Phú Thọ Hòa, TP. Hồ Chí Minh Có những căn nhà nhìn trên thông số thì bình thường, nhưng khi đến xem trực tiếp mới thấy được giá trị thực. Đây là một trong số đó! THÔNG TIN NỔI BẬT: Diện tích: 4m x 13m (52m), công nhận đủ đất. Kết cấu: 1 trệt, 3 lầu đúc BTCT kiên cố, công năng đầy đủ gồm 4 phòng ngủ, 3 nhà vệ sinh. Đường trước nhà: Hẻm xe hơi rộng, thông nhiều hướng, di chuyển thuận tiện, khu vực an ninh. Vị trí đắc địa: Tọa lạc tại trục đường Vườn Lài thông ra Tân Hương, chỉ vài phút di chuyển đến đường Độc Lập và Tân Sơn Nhì. Xung quanh đầy đủ trường học, chợ, siêu thị, ngân hàng và các tiện ích sinh hoạt hằng ngày. ƯU ĐIỂM VƯỢT TRỘI: Khu dân cư văn minh, an ninh, yên tĩnh, thích hợp an cư lâu dài. Nhà xây dựng chắc chắn, kiên cố, dọn vào ở ngay, không cần sửa chữa. Vị trí trung tâm quận Tân Phú, kết nối nhanh chóng sang các quận lân cận như Tân Bình, Bình Tân, Quận 11. Mức giá cực kỳ cạnh tranh so với mặt bằng chung của khu vực. Giá bán: Chỉ nhỉnh  <SO>  (thương lượng trực tiếp với chủ thiện chí) Giá : 6.700.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-hang-hiem-tan-phu-nha-4x13m-hem-xe-hoi-thong-vuon-lai-tan-huo-3170042.html
